8681173829,155229680,70
3352370376,3352370365,64
3352370376,8677824916,72
8677824916,8677807646,1861
8677824916,3352370365,45
3411750156,3431031765,25
8680019607,3411750156,29
8680019607,946397312,333
8680019607,3352369633,742
3431031765,3431031770,37
3431031765,8681173827,29
3411750165,8678068771,1276
3411750165,946397379,143
3411750165,946397364,100
8678068771,8678068769,186
8678068771,3411750165,1276
3411750597,946397364,13
3411750597,3411750165,102
3411750635,3411750646,62
3411902897,8694797582,49
3411902897,946332676,63
8694797582,3813120959,125
8694797582,946332676,44
8680019566,8680019564,11
8680019566,8678068760,358
8680019566,8680019585,1586
3411943993,8581241295,75
3411943993,8678038126,48
8581241295,3411942763,626
8678038126,8678038125,8
8678038126,8581241295,26
3431030278,3431030283,34
3431031770,8681173829,67
8694797577,946332725,99
8694797577,8694797580,126
3815031920,155344048,29
3815031920,3815031932,34
3815032020,155299026,25
3815032020,3815032044,39
3815032044,155299026,24
3815032044,8677807646,107
8677807646,3815032044,107
8677807646,8677824916,1861
8677807646,8677807655,174
3815032183,3815031920,516
3815032188,3815032183,33
3823680649,3823680651,6
3823680649,946640657,102
5431790072,5431790076,57
6063536011,6063536007,41
7689067940,946690818,141
7884948311,7884948314,39
8587146064,1358764547,56
8595604990,8678068761,43
8595604990,8595604995,98
8678068761,8678068762,11
8595604995,3411943993,1004
8595705096,2359627482,1545
8677807655,3815032183,251
8677807655,8677807646,174
8678068759,8678068760,11
8678068759,8680019564,355
8678068760,8678068761,6
8678068760,8678068766,1697
8680019564,8680019566,11
8680019564,3411902897,223
8678068766,155389092,427
8678068766,8678068768,190
8678068762,8678068759,5
8678068762,8595604995,43
8678068767,8678068766,11
8678068767,8595604990,1656
8678068769,8678068767,190
8685713439,8685713438,22
8685713439,155394024,38
8681173833,946397322,31
8681173833,8678068789,167
155164485,945035426,507
155164485,945036446,202
945035426,944765405,8266
945036446,945036102,35
945036446,945036377,38
155164493,945035550,166
155164493,2876162052,3463
155164493,945036102,163
155164493,945035426,151
945035550,155164493,166
945035550,156026649,41215
945035550,945036579,324
2876162052,155164493,3463
2876162052,155191397,10613
945036102,155164493,163
155191397,2876162052,10613
155191397,155206478,10759
155191397,155558298,32177
155206478,155191397,10759
155558298,155191397,32177
155558298,528516440,882
155207236,944765293,669
155207236,944765189,415
944765293,944765210,7481
155207499,944765219,11119
944765219,944765200,914
944765219,944765200,934
155305916,944736471,351
944736471,155309008,3304
155309008,944736436,793
155309008,944736436,815
944736436,155207236,5341
493672732,944736441,3959
944736441,944736324,319
944736441,944736402,564
944736379,493672732,745
944736379,493672732,722
944736402,493673618,4258
944736430,944736402,367
944765142,944736379,5548
944765200,944765383,7254
944765383,944765142,686
944765383,944765142,666
944765210,944765237,677
944765210,944765237,695
944765237,944765292,11472
944765292,944765247,802
944765292,944765242,429
944765242,944765187,30
944765242,944765224,81
944765247,945036334,8177
945036334,945036579,537
945036334,945035550,224
944765358,944765293,162
944765364,155165242,106
944765364,944765206,34
944765405,944765364,425
944765405,155207499,776
156026649,945117128,62560
156026649,945035550,41215
156026649,156026635,506
945036579,945036634,12439
945036634,4562129222,236
945036634,945035706,644
2876162046,2876162052,63
8964455681,155207499,333
8964455704,944765247,367
155169096,155175110,12840
155175110,945035668,359
155175110,945036047,613
945035668,2534287230,75
945035668,945036144,84
945036047,155164485,12479
155175118,945036144,77
945036144,945036047,171
469479121,1448327656,35
1448327656,639882527,615
469479295,1448327561,41
1448327561,469479302,662
469479302,639882800,3086
639882800,639948994,966
639882800,639948994,929
506495786,156263334,1291
506495786,639947805,1702
156263334,156286384,121
156263334,156299506,498
639947805,639947812,424
639947805,639947821,707
639948994,639948486,1948
639947989,639948059,313
639948059,639948078,614
639948059,639948078,622
639948078,639948895,1941
639948895,639949007,989
639948895,639949007,983
639948486,639948491,708
639948486,639948491,673
639948491,506495786,306
639949007,1448327556,2882
1448327556,1448327714,704
1448327556,639882527,564
945035706,945116803,12652
945116803,945115614,821
945116803,945115614,896
4562129222,945035706,427
945115614,945116832,10845
945116832,945117181,704
945116832,945117181,795
945116578,155169096,692
945116578,155169096,679
1448327533,1448327656,117
1448327714,156295703,87
1448327714,1448327581,102
1448327572,1448327561,113
2533870721,469479302,706
2533870721,7784431547,621
7784431547,469479310,63
7784431547,7784431532,113
4562129219,4562129222,30
156234678,3938776095,332
156234678,156234683,667
3938776095,3938776085,48
3938776095,3938776085,78
156234683,945398914,8743
945398914,945398359,316
945398914,945398623,410
431493204,431493202,757
431493204,431493202,761
945398359,156225585,5244
156225585,1924800398,540
156225585,945398427,913
945398776,431493204,9144
945398623,945398696,71
945398623,945398858,46
945399554,945398776,500
945399554,945398880,596
945398880,945398373,32
945398880,945399501,44
3938776085,156234683,296
4611998412,156014165,50923
156014165,4611998412,50923
156014165,945399290,54629
156014165,155997611,220
155997611,154833076,41207
155997611,156014165,220
155997611,7170527648,11777
154833076,155997611,41207
154833076,2615833377,38185
154833076,154833020,2749
7170527648,7170519172,32
7170527648,155997611,11777
7170527648,156019369,19
945399290,945398998,6
945399290,945399384,363
945399290,156014165,54629
1924800398,639945992,51
1924800398,632445300,118
945398427,945398636,3106
156225593,945398427,324
156226130,945399356,292
945399356,945399554,5070
156226328,945399388,59
945399388,945398776,244
156227797,945116950,3871
945116950,945116137,606
945116950,945117496,380
156229586,945115344,57
156229586,945116379,79
156229586,7619103612,179
945115344,156229586,57
945116379,945117362,96
945116379,156229586,79
7619103612,7619103614,28
7619103612,7619103592,22
7619103612,156229586,179
156236560,156257053,1607
156236560,156291625,178
156257053,156236560,1607
156257053,156257061,25
156291625,3288902868,15
156291625,156272905,682
156241431,945398749,11
156241431,945398952,366
156241431,945398998,322
945398749,156241431,11
945398749,4760973119,2615
945398952,945115601,770
945398998,945399290,6
945398998,156241431,322
156247218,945117128,35
156247218,945116983,192
156247218,945116634,45
945117128,156247218,35
945117128,156026649,62560
945117128,945116634,61
945116983,8991954000,109
945116983,945115354,474
945116983,156247218,192
945116634,945116441,286
156257061,6075851256,56
156257061,6075851258,28
6075851256,6075851262,98
6075851258,6075851256,31
6075851258,156257063,6
156257063,2197686275,12
2197686275,6075851258,12
2197686275,156257053,46
156257752,156263334,131
156257752,639947989,1375
156257754,6373182428,24
156257754,6373182421,36
6373182428,156257752,99
156258374,156258381,655
156258381,156258383,71
156258381,4228569676,77
156258381,156258374,655
4228569676,156258381,81
4228569676,156261158,1545
156261154,945398696,5507
156261154,156261158,104
156261154,4270194860,63
945398696,945398858,48
945398696,156261154,5507
156261158,4228569676,1545
156261158,156261154,104
156286384,156257754,125
156286384,3035898119,952
156299506,156286384,387
156299506,639947849,613
156270842,8991954000,43
156270842,5173721149,1681
8991954000,156270842,43
8991954000,945116983,109
5173721149,5173721150,104
5173721149,9778438447,1450
156272905,639947812,263
156272905,7619103376,1138
156272905,156291625,682
639947812,156272905,263
639947812,639947849,215
639947812,639947821,310
7619103376,156272905,1138
7619103376,7619103427,2213
156284537,945115354,1018
156284537,945116983,566
945115354,945116959,1142
156284708,156227797,670
156284708,945117150,268
3035898119,506493006,1084
3035898119,156300740,2026
3288902868,3288902862,45
156292857,156257053,32
156295951,156261158,72
639947849,639947812,215
639947849,156299506,613
639947849,639947859,326
156300740,639947234,71
156300740,639946889,236
156300740,3035898119,2026
639947234,156300740,71
639947234,4760973087,233
639946889,639947525,1741
506493006,6373182421,40
506493006,156257754,43
632445282,639946889,507
632445282,156300740,273
632445300,639946142,626
639946142,639946178,687
639946142,639946178,676
639945992,156225593,14
639945992,632445300,83
639946130,156225593,682
639946178,632445282,1334
639946252,639946130,1370
639946252,639946130,781
639946846,639946252,1497
639947525,639947859,732
639947525,639947849,430
639947010,639946846,282
639947010,4760973251,374
4760973251,4760973119,258
4760973087,4760973251,56
4760973087,639946846,423
639947859,639947989,1668
639947821,639947010,1686
945116959,945116430,543
945116959,945116430,518
945115403,945116137,320
945116137,945116578,13305
945115601,945116902,665
945115601,7619103558,363
945116902,156284537,4298
7619103558,7619103541,75
945115686,945116050,947
945115686,945115344,503
945116050,945399587,753
945399587,945399384,249
945399587,945398998,359
945116207,945116539,297
945116539,945116455,4095
945117362,945116050,249
945116387,945116441,742
945116387,156247218,444
945116441,945115686,4307
945116430,156284708,4180
945116455,945117419,546
945116455,945117419,568
945117419,945116387,1286
945117181,945117187,6100
945117121,156227797,228
945117187,945116133,227
945117187,945116539,721
945117229,945117362,53
945398636,945398952,573
945398636,945398749,661
945398858,945398696,48
945398677,945398968,58
945398968,945398359,242
4760973119,945398749,2615
4760973119,639947234,545
945399047,1924800375,507
945399047,945399356,683
945399145,945399388,48
945399384,945399047,3297
945399295,945398968,45
3288902862,9791138997,229
3288902862,9791138997,97
9791138997,156236560,25
3469094711,3288902868,17
5173721150,156270842,1587
9778438447,6075851262,2605
9778438447,5173721150,1560
6075851262,156257063,127
6075851262,9778438447,2605
7619103427,7619103428,57
7619103427,7619103428,78
7619103386,7619103394,36
7619103394,7619103376,153
7619103428,7619103551,1013
7619103551,7619103614,75
7619103551,7619103592,46
7619103541,7627117612,982
7627117612,7627117611,56
7627117612,7627117611,74
7619103614,945116902,280
7619103592,7619103541,78
7619103592,7619103558,32
7619103592,7619103612,22
7627117611,7619103394,2070
8991953996,8991954000,46
154833017,154833020,89
154833017,156026635,22826
154833017,154847114,85
154833020,154833076,2749
154833020,154833017,89
154833020,154847114,82
156026635,155334041,41893
156026635,156026649,506
156026635,154833017,22826
154847114,154833020,82
154847114,154833017,85
154847114,708407702,30469
2615833377,154833076,38185
2615833377,7907156215,46
708407702,708407692,32
708407702,154847114,30469
708407702,708407425,59
154864736,708348594,27511
154864736,708407458,10032
154864736,154868604,17925
708348594,708348626,9
708348594,154864736,27511
708407458,154888908,33
708407458,154864736,10032
708407458,708407497,39
154868604,3040088981,69
154868604,4287211956,67
154868604,154864736,17925
154888908,708407458,33
154888908,708407412,222
154888908,708407497,24
708407412,708407692,24
708407412,154888908,222
708407412,708407425,29
708407497,708407549,496
155270324,155334041,82
155270324,155309645,175
155270324,712817505,468
155334041,155270324,82
155334041,155292537,4067
155334041,156026635,41893
155309645,155351062,162
155309645,155270324,175
712817505,712799934,8972
155292537,155334041,4067
155292537,3040088981,33185
155292537,155331282,13869
3040088981,155292537,33185
3040088981,154868604,69
3040088981,4287211956,52
155331282,155292537,13869
155331282,8686431215,84
155331282,8686431215,101
155351062,155309645,162
155351062,712817487,576
712817487,712886005,14284
708348273,708407668,9055
708407668,8246252036,834
708407668,708407690,331
708348403,708348316,862
708348403,708348316,907
708348316,708412187,3943
708348442,708348622,10
708348442,154627308,21666
708348442,708348461,560
708348622,708348442,10
708348622,708348626,384
154627308,705819062,167
154627308,708348442,21666
708348461,708348765,2944
708348626,708348594,9
708348626,708348622,384
708348626,708348388,563
708348388,705855708,9238
708407692,708407702,32
708407692,708407412,24
708407425,8246252036,400
8246252036,708431237,9289
708407432,708407449,312
708407432,708407549,792
708407449,154888908,25
708407449,708407458,33
708407549,708348403,9147
708407690,708407702,29
708407690,708407692,35
708431237,708431269,450
708431237,708431741,286
708431269,712799978,12683
712799978,712799944,923
712799978,712799944,870
708431295,708431269,372
708431357,708431369,362
708431369,708407432,9164
712788390,708431369,500
712788390,708432183,537
712799934,712799976,988
712799934,712799976,993
712799976,712788390,12661
712799944,712817458,9108
712817458,155309645,477
712817458,712817487,1163
712886005,712886022,877
712886005,712886014,453
712817489,155270324,519
712817489,712817505,938
4287211956,154868604,67
4287211956,154980854,48401
4287211956,3040088981,52
154962337,8262813162,55
154962337,154997851,75
154962337,2637305788,75
8262813162,2637305788,70
8262813162,154962337,55
8262813162,1014771711,24695
154997851,154962341,198
2637305788,154980854,34
154962341,1351010414,1137
1351010414,154962337,1396
1351010414,1756615716,15586
154980854,4287211956,48401
154980854,2637305798,83
2637305798,154962337,36
2637305798,154997851,82
155243049,155327069,5857
155243049,6417330790,446
155327069,1756615746,367
155327069,155394884,294
155327069,155243049,5857
6417330790,6417329554,49
6417330790,2637466481,644
155249384,656914957,32
155249384,656914958,45
656914957,656914734,6
656914957,656914958,23
656914958,3823620043,668
155252391,9418750998,6645
9418750998,9418751011,379
9418750998,9418751005,215
155253051,155253060,424
155253051,155253129,502
155253051,477072869,329
155253060,155322941,7002
155253129,477072733,8015
477072869,946332574,414
477072869,155253051,329
477072869,1756615892,287
155322941,1863742508,862
155322941,1863742508,868
477072733,946332494,816
477072733,946332494,841
155266190,2885571329,943
2885571329,2842893228,74
2885571329,2625158900,98
155266193,155277557,24
155266193,2625158810,51
155266193,155266194,29
155277557,155266193,24
2625158810,155266190,45
2625158810,155266193,51
155266194,155266193,29
656915075,656914845,69
656915075,656914734,47
155323054,155253051,472
155323054,155253060,785
155323225,155323054,7680
155323565,946332751,4561
946332751,946332508,516
946332751,946332508,506
155326519,946332574,29
155326519,9419615630,3472
946332574,155326519,29
946332574,477072869,414
946332574,7589596957,777
9419615630,2625158794,10236
1756615746,1756615720,151
1756615746,155327069,367
155394884,1756615792,131
155394884,1756615716,318
8686431215,155331282,84
8686431215,8686615511,7802
155345379,478227071,498
155345379,155249384,326
478227071,478227069,55
478227071,656914909,24
155372602,712886014,33
712886014,712886022,396
1756615792,155394884,131
1756615792,1756615746,84
1756615716,1756615720,95
1756615716,1351010414,15586
469433411,469433395,589
476555606,946332424,174
476555606,155323565,774
476563362,946332592,617
476563362,946332592,631
946332592,476555606,6932
946332494,476563362,7768
477072838,155253051,678
477072838,155253129,339
1756615892,477072869,287
1756615892,946332560,54
1756615892,7589614167,55
478227069,155278474,535
656914720,656914728,31
656914720,656914753,38
656914728,656914753,32
656914728,1355875679,75
656914753,656914957,219
1355875679,2625158847,1305
656914734,656914728,267
656914734,656914845,47
656914845,478227069,152
1355875700,656914720,44
1355875700,1355875679,115
712885162,712885178,446
712885162,712885086,964
712885178,712885086,497
712885193,712885178,55
712885986,712886003,497
712885986,712886053,29
712886003,712817489,14468
712886022,712885162,6241
712886044,712885986,433
712886044,712886003,881
946332403,946332772,7850
946332772,155323225,755
946332772,155323225,721
946332457,155323565,279
946332560,1756615892,54
7589596957,7589614752,404
946332780,4794884551,227
4794884551,946332797,2507
946332797,946332403,530
946332797,946332403,556
1014771711,8262813162,24695
1014771711,1014772645,1041
